feature,mean_importance
PREV_CCB_AMT_RECEIVABLE_PRINCIPAL_MAX_MAX,-0.0002024634121331692
PREV_INST_DAYS_INSTALMENT_MEAN_MEAN,-0.00020149248449092828
ACTIVE_CREDIT_TYPE_Microloan,-0.00020025643102556946
CLOSED_BB_MONTHS_BALANCE_max_max,-0.00019747895621331503
CLOSED_DAYS_ENDDATE_FACT_min,-0.00019301601965342473
PREV_AMT_APPLICATION_SUM,-0.00019097409331083614
OCCUPATION_CLUSTER,-0.00018939889531577325
ACTIVE_CREDIT_TYPE_Mortgage,-0.0001867274826987231
REGION_RATING_CLIENT,-0.0001840765381687648
CLOSED_DAYS_CREDIT_max,-0.0001816543038949181
ALL_CREDIT_TYPE_Credit card,-0.0001776684627128766
FLAG_PHONE,-0.00017111621131173926
ACTIVE_AMT_ANNUITY_max,-0.00016714004241187298
NAME_CLIENT_TYPE_New,-0.00016171263521538303
NONLIVINGAREA_MEDI,-0.00016084556050028899
NAME_CONTRACT_STATUS_Approved,-0.00015247871532184654
PREV_CCB_AMT_DRAWINGS_ATM_CURRENT_MEAN_MEAN,-0.0001419446104340194
CLOSED_CREDIT_TYPE_Credit card,-0.00013841590974159602
ACTIVE_AMT_ANNUITY_sum,-0.00013363533787975613
ALL_BB_STATUS_X_sum_sum,-0.0001253303502832148
LIVINGAREA_MEDI,-0.00012508642748414455
ACTIVE_BB_MONTHS_BALANCE_min_min,-0.0001216542048958491
PREV_CCB_CNT_DRAWINGS_CURRENT_SUM_SUM,-0.00011616327231060986
SOLD_DAYS_CREDIT_min,-0.00011518423188909832
PREV_HOUR_APPR_PROCESS_START_MIN,-0.00011135598906244492
OBS_30_CNT_SOCIAL_CIRCLE,-0.00011099480937355466
PREV_INST_NUM_INSTALMENT_NUMBER_COUNT_COUNT,-0.00010948352295845343
ACTIVE_CREDIT_TYPE_Consumer credit,-0.00010748269886486916
LANDAREA_MEDI,-0.00010567523075180051
TOTAL_BUREAU_REQUESTS,-0.000105163206968939
WEEKDAY_APPR_PROCESS_START_SUNDAY,-0.00010381960868490747
PREV_INST_EARLY_REPAY_LOAN_MAX_MEAN,-0.00010197171894661405
REG_CITY_NOT_WORK_CITY,-0.00010034943329286782
FLAG_DOCUMENT_6,-9.965788491581585e-05
PREV_INST_DAYS_ENTRY_PAYMENT_MEAN_MEAN,-9.612660130859929e-05
ACTIVE_BB_MONTHS_BALANCE_mean_mean,-9.278710593838558e-05
PREV_CCB_MONTHS_BALANCE_MEAN_MEAN,-8.675045479304977e-05
ALL_CREDIT_TYPE_Microloan,-8.569765498260829e-05
FONDKAPREMONT_MODE,-8.430376890642411e-05
