feature,mean_importance
AMT_ANNUITY,-0.011813409576530941
AMT_CREDIT,-0.006245605525467357
ALL_DAYS_CREDIT_ENDDATE_max,-0.003077124737235293
PREV_AMT_ANNUITY_MEAN,-0.0026636395572057657
PREV_INST_EARLY_PAYMENT_SUM_SUM,-0.002629495738483878
FLAG_GOODS_GT_CREDIT,-0.0025067807718260004
POS_CNT_INSTALMENT_MAX,-0.0022036436051315
POS_CNT_INSTALMENT_FUTURE_MAX,-0.002044839182111313
ALL_DAYS_CREDIT_mean,-0.0018979077168419067
AMT_REQ_CREDIT_BUREAU_QRT,-0.0018703949691112553
POS_CNT_INSTALMENT_FUTURE_MEAN,-0.0018691335625367067
PREV_INST_AMT_INSTALMENT_SUM_SUM,-0.0018015683734898147
DEBT_RATIO,-0.0017868387372917515
ACTIVE_AMT_CREDIT_SUM_LIMIT_sum,-0.0017848181904468684
ACTIVE_AMT_CREDIT_SUM_DEBT_mean,-0.0017243274867806634
PREV_DAYS_DECISION_MAX,-0.0017144906572433838
POS_CNT_INSTALMENT_MEAN,-0.0016612894138978707
PREV_AMT_ANNUITY_SUM,-0.0015906739991106145
PREV_INST_EARLY_PAYMENT_MEAN_MEAN,-0.0015323712726156512
PREV_CCB_AMT_CREDIT_LIMIT_ACTUAL_MEAN_MEAN,-0.001524882031515018
ACTIVE_DAYS_CREDIT_max,-0.0015178533097464308
NAME_CONTRACT_TYPE,-0.0014917326768186356
PREV_AMT_ANNUITY_MAX,-0.001453365858686917
ACTIVE_DAYS_CREDIT_mean,-0.0014314860967422627
ALL_DAYS_CREDIT_max,-0.0014238413997356592
PREV_AMT_DOWN_PAYMENT_MAX,-0.0013345296930729277
PREV_DAYS_DECISION_MEAN,-0.0012635666969153636
ALL_AMT_CREDIT_SUM_DEBT_mean,-0.0012521611995548465
PREV_INST_DPD_SUM_SUM,-0.001172212156898378
PREV_CCB_CNT_DRAWINGS_CURRENT_MEAN_MEAN,-0.001160016855798518
PREV_INST_DPD_MEAN_MEAN,-0.0011401261777720163
CREDIT_ACTIVE_COUNT_ACTIVE,-0.0010112788794821802
OWN_CAR_AGE,-0.0009940697544879695
POS_SK_DPD_DEF_MEAN,-0.0009645631750222039
ALL_DAYS_CREDIT_ENDDATE_mean,-0.0009513846367775969
RECENT_PHONE_CHANGE,-0.0009318270469436118
ACTIVE_DAYS_CREDIT_ENDDATE_mean,-0.0009299724923328867
ALL_AMT_CREDIT_SUM_mean,-0.000891348710345663
PREV_INST_PAYMENT_DIFF_MEAN_MEAN,-0.0008908633489950856
PREV_CCB_AMT_RECEIVABLE_PRINCIPAL_MEAN_MEAN,-0.0008617299251809207
POS_MONTHS_BALANCE_MAX,-0.0008533458741029953
ALL_AMT_ANNUITY_mean,-0.000847496795270608
AMT_INCOME_TOTAL,-0.0008333508052922988
CLOSED_DAYS_CREDIT_max,-0.0008132819777764589
PREV_INST_AMT_PAYMENT_SUM_SUM,-0.0007607481360397683
ALL_CREDIT_TYPE_Consumer credit,-0.0007603927419570722
CLOSED_DAYS_CREDIT_ENDDATE_max,-0.0007410627276452475
EDUCATION_LEVEL,-0.0007402511082440055
PREV_AMT_APPLICATION_MAX,-0.0007383397667277247
PREV_AMT_APPLICATION_MEAN,-0.0007346981430109923
PREV_AMT_DOWN_PAYMENT_MEAN,-0.000712872093049044
PREV_INST_AMT_PAYMENT_MEAN_MEAN,-0.0007077216998222946
PREV_INST_DPD_MAX_MAX,-0.0007030491107164139
REGION_RATING_CLIENT_W_CITY,-0.0006993238080636122
PREV_CCB_AMT_BALANCE_MEAN_MEAN,-0.0006864254106591528
PREV_INST_PAYMENT_DIFF_STD_STD,-0.0006719813399780561
ALL_AMT_CREDIT_SUM_sum,-0.0006712857914511039
CNT_FAM_MEMBERS_CAT,-0.000662829860796088
PREV_INST_PAYMENT_PERC_MEAN_MEAN,-0.0006588158896379426
PREV_CCB_CNT_DRAWINGS_ATM_CURRENT_MEAN_MEAN,-0.0006518600364186167
PREV_INST_DAYS_ENTRY_PAYMENT_MAX_MAX,-0.0006473704258791457
NAME_PAYMENT_TYPE_Cash through the bank,-0.0006368810369364652
PREV_CCB_AMT_DRAWINGS_CURRENT_MEAN_MEAN,-0.0006304855428920675
CLOSED_AMT_CREDIT_SUM_sum,-0.0006260347024307667
PREV_CCB_AMT_RECIVABLE_MEAN_MEAN,-0.0006065806705616072
ACTIVE_AMT_CREDIT_SUM_mean,-0.0005901678131338128
