feature,mean_importance
AMT_ANNUITY,-0.02536892803519817
AMT_CREDIT,-0.01533423859725086
AMT_GOODS_PRICE,-0.008858775193586854
PREV_CCB_AMT_BALANCE_MAX_MAX,-0.005934559640928294
POS_CNT_INSTALMENT_FUTURE_MEAN,-0.005929723534211273
PREV_CCB_AMT_CREDIT_LIMIT_ACTUAL_MEAN_MEAN,-0.00442540857872209
DEBT_RATIO,-0.0038508993436077053
PREV_INST_AMT_PAYMENT_SUM_SUM,-0.003727809022262274
PREV_AMT_APPLICATION_MAX,-0.0037212527969446075
PREV_DAYS_DECISION_MEAN,-0.002885782814994442
POS_MONTHS_BALANCE_MEAN,-0.0025096371274692885
POS_CNT_INSTALMENT_MAX,-0.0024213837488909705
ACTIVE_DAYS_CREDIT_ENDDATE_mean,-0.0022527448125424067
PREV_INST_PAYMENT_DIFF_MEAN_MEAN,-0.0022288536680069248
PREV_AMT_ANNUITY_MEAN,-0.0022000549556608017
ALL_DAYS_CREDIT_ENDDATE_max,-0.0021986948221749845
PREV_INST_EARLY_PAYMENT_SUM_SUM,-0.0020763879551522592
DAYS_LAST_PHONE_CHANGE,-0.0019445770579813893
PREV_CCB_CNT_DRAWINGS_CURRENT_MEAN_MEAN,-0.0018415945561458425
NAME_CONTRACT_TYPE,-0.0018238638788296458
PREV_INST_AMT_INSTALMENT_MAX_MAX,-0.0017933950073659942
PREV_CCB_AMT_RECIVABLE_MEAN_MEAN,-0.0016682520171714343
PREV_CCB_AMT_BALANCE_MEAN_MEAN,-0.001647973372111211
PREV_AMT_CREDIT_MEAN,-0.001503411877372174
ALL_DAYS_CREDIT_mean,-0.0014224810594344328
CLOSED_DAYS_CREDIT_max,-0.001396809722429615
PREV_INST_AMT_PAYMENT_MAX_MAX,-0.0013706962904097898
CLOSED_AMT_CREDIT_SUM_sum,-0.0013394658182871333
PREV_INST_DAYS_ENTRY_PAYMENT_MAX_MAX,-0.0013028943192178622
PREV_INST_AMT_INSTALMENT_SUM_SUM,-0.0012786727252784625
PREV_AMT_ANNUITY_SUM,-0.0011658569029637579
CLOSED_DAYS_CREDIT_UPDATE_max,-0.0011375540978612818
REGION_RATING_CLIENT_W_CITY,-0.0011211814040499202
ACTIVE_AMT_CREDIT_SUM_mean,-0.0010594614288316872
PREV_INST_PAYMENT_PERC_MEAN_MEAN,-0.0010591947758212706
ACTIVE_AMT_CREDIT_SUM_max,-0.0010520161041115306
PREV_INST_AMT_PAYMENT_MEAN_MEAN,-0.0010488158976294294
PREV_CCB_AMT_RECEIVABLE_PRINCIPAL_MEAN_MEAN,-0.0010387594340099393
PREV_DAYS_DECISION_MAX,-0.0010283662838078578
CLOSED_AMT_CREDIT_SUM_max,-0.0010138672369874313
PREV_AMT_ANNUITY_MAX,-0.0009672784948316027
POS_CNT_INSTALMENT_FUTURE_MAX,-0.0009149681989405356
FLAG_DOCUMENT_3,-0.0009122569625586996
ALL_DAYS_CREDIT_ENDDATE_mean,-0.000867454488744246
OWN_CAR_AGE,-0.0008500398548034083
CLOSED_DAYS_ENDDATE_FACT_max,-0.0007962652805615034
ACTIVE_DAYS_CREDIT_max,-0.0007324936529247372
PREV_INST_AMT_INSTALMENT_MEAN_MEAN,-0.0007113996524456545
CLOSED_BB_STATUS_C_sum_sum,-0.0006627812519570342
PREV_CCB_AMT_BALANCE_SUM_SUM,-0.0006481219902878532
DAYS_REGISTRATION,-0.0005987723237940834
ALL_AMT_CREDIT_SUM_DEBT_mean,-0.0005938416141994307
PREV_AMT_DOWN_PAYMENT_MAX,-0.0005718268782930025
PREV_INST_DAYS_INSTALMENT_MAX_MAX,-0.0005548572684628383
PREV_CCB_CNT_DRAWINGS_ATM_CURRENT_MEAN_MEAN,-0.000547242203812448
NAME_INCOME_TYPE,-0.0005341845606817497
PREV_CCB_MONTHS_BALANCE_MIN_MIN,-0.0005260933862615946
PREV_AMT_CREDIT_MAX,-0.0005157902571162554
PREV_DAYS_DECISION_MIN,-0.0004960503730315424
ACTIVE_DAYS_CREDIT_mean,-0.0004919591715339733
ALL_DAYS_CREDIT_ENDDATE_min,-0.00047705135232812835
ACTIVE_CREDIT_TYPE_Credit card,-0.0004706501026932486
CLOSED_DAYS_CREDIT_ENDDATE_mean,-0.0004672847774406019
ACTIVE_AMT_ANNUITY_mean,-0.00044075170674554574
NAME_CONTRACT_STATUS_Approved,-0.00043939229267651034
PREV_INST_PAYMENT_DIFF_MIN_MIN,-0.00043064593791320994
ACTIVE_AMT_CREDIT_MAX_OVERDUE_max,-0.00043013549761270473
ORGANIZATION_TYPE,-0.0004270525629381239
PREV_AMT_APPLICATION_SUM,-0.0004162195502656396
