feature,mean_importance
AMT_ANNUITY,-0.01604441484789121
AMT_CREDIT,-0.00800656977584382
PREV_INST_AMT_PAYMENT_SUM_SUM,-0.005656870035110573
AMT_GOODS_PRICE,-0.004767890495897609
PREV_INST_AMT_INSTALMENT_SUM_SUM,-0.004113225453296965
POS_CNT_INSTALMENT_FUTURE_MEAN,-0.0035333802670620695
PREV_AMT_ANNUITY_MEAN,-0.002916046489092805
DEBT_RATIO,-0.0028375046577502005
PREV_INST_AMT_INSTALMENT_MAX_MAX,-0.0027139920609571266
ALL_DAYS_CREDIT_ENDDATE_max,-0.002581077047285063
POS_CNT_INSTALMENT_FUTURE_MAX,-0.002419146012446216
PREV_CCB_AMT_RECIVABLE_MEAN_MEAN,-0.0022239871089539177
NAME_CONTRACT_TYPE,-0.0021078527083728815
PREV_CCB_AMT_RECEIVABLE_PRINCIPAL_MAX_MAX,-0.0019992835437188106
PREV_DAYS_DECISION_MEAN,-0.0018200357288686519
PREV_INST_AMT_PAYMENT_MEAN_MEAN,-0.0016294809547010903
NAME_CLIENT_TYPE_Repeater,-0.0015884708886008902
PREV_CCB_CNT_DRAWINGS_ATM_CURRENT_MEAN_MEAN,-0.001584649110835512
PREV_CCB_AMT_BALANCE_MAX_MAX,-0.0014361369204493601
CLOSED_DAYS_CREDIT_UPDATE_max,-0.0014316733724315856
PREV_INST_AMT_PAYMENT_MAX_MAX,-0.0014129681008276163
POS_CNT_INSTALMENT_MAX,-0.0014117272393704083
ACTIVE_DAYS_CREDIT_ENDDATE_mean,-0.0013920074925476867
ALL_DAYS_CREDIT_min,-0.0013283284730186361
ACTIVE_AMT_CREDIT_SUM_DEBT_sum,-0.0013202318496241428
ALL_DAYS_CREDIT_UPDATE_mean,-0.0013058174308476001
PREV_INST_DPD_MEAN_MEAN,-0.0012322375076576186
PREV_CCB_AMT_CREDIT_LIMIT_ACTUAL_MEAN_MEAN,-0.0011633386630448884
ACTIVE_AMT_CREDIT_SUM_max,-0.0011591922151832357
PREV_INST_DAYS_INSTALMENT_MEAN_MEAN,-0.0011474067803817877
DAYS_LAST_PHONE_CHANGE,-0.0011427828515805816
PREV_CCB_AMT_BALANCE_MEAN_MEAN,-0.0010367161723218055
PREV_AMT_DOWN_PAYMENT_MAX,-0.0009934442063952553
ALL_DAYS_CREDIT_mean,-0.0009772487853135004
ACTIVE_DAYS_CREDIT_mean,-0.0009483403507257404
PREV_INST_PAYMENT_DIFF_MEAN_MEAN,-0.0009398343525723774
PREV_INST_PAYMENT_DIFF_MAX_MAX,-0.0009301947907700669
PREV_INST_DAYS_ENTRY_PAYMENT_MIN_MIN,-0.0008995459762939695
PREV_DAYS_DECISION_MAX,-0.0008966716001726271
PREV_AMT_ANNUITY_MAX,-0.0008952548530192228
ALL_AMT_CREDIT_SUM_max,-0.000889555213069515
PREV_INST_EARLY_PAYMENT_SUM_SUM,-0.0008882155962620653
ALL_DAYS_CREDIT_UPDATE_max,-0.0008738447947243099
FLAG_DOCUMENT_18,-0.0008054149757006912
ACTIVE_AMT_CREDIT_SUM_DEBT_mean,-0.0008038570789575927
CLOSED_AMT_CREDIT_SUM_max,-0.0007720783858086277
ALL_AMT_CREDIT_SUM_sum,-0.0007613026233997067
PREV_CCB_AMT_TOTAL_RECEIVABLE_MAX_MAX,-0.0007540971464490287
CLOSED_DAYS_ENDDATE_FACT_min,-0.0007406124419763627
PREV_AMT_CREDIT_MEAN,-0.000736813904725675
ALL_DAYS_ENDDATE_FACT_min,-0.000714291488857377
ALL_CREDIT_TYPE_Microloan,-0.0007039569194125627
PREV_AMT_ANNUITY_SUM,-0.0007027410046686166
CLOSED_AMT_CREDIT_SUM_sum,-0.0006999497359840179
ALL_AMT_CREDIT_SUM_DEBT_mean,-0.0006910939825731987
PREV_AMT_DOWN_PAYMENT_SUM,-0.0006886585634233722
NAME_CONTRACT_TYPE_Revolving loans,-0.0006804031770214491
POS_MONTHS_BALANCE_MEAN,-0.0006800564346331917
PREV_AMT_APPLICATION_SUM,-0.0006652574183030446
PREV_CCB_AMT_DRAWINGS_ATM_CURRENT_MEAN_MEAN,-0.0006545700440737323
ALL_DAYS_ENDDATE_FACT_mean,-0.0006302346202503806
NAME_CONTRACT_STATUS_Canceled,-0.0006276522463615208
OCCUPATION_TYPE,-0.0006220353471955486
REGION_POPULATION_RELATIVE,-0.0006092355031135144
ACTIVE_DAYS_CREDIT_ENDDATE_min,-0.0006014805615883967
CLOSED_DAYS_CREDIT_ENDDATE_mean,-0.0005860094196797116
PREV_RATE_DOWN_PAYMENT_MAX,-0.0005702328722989481
ALL_DAYS_CREDIT_max,-0.0005688154603735618
CREDIT_ACTIVE_COUNT_CLOSED,-0.0005662600530047301
ACTIVE_AMT_CREDIT_SUM_LIMIT_sum,-0.0005645057846584423
ACTIVE_AMT_CREDIT_SUM_mean,-0.0005490835795435633
PREV_CCB_AMT_RECEIVABLE_PRINCIPAL_MEAN_MEAN,-0.0005395397027889825
PREV_INST_PAYMENT_DIFF_STD_STD,-0.0005248270501484464
LIVINGAREA_MEDI,-0.0005148867049673544
NAME_CONTRACT_TYPE_Cash loans,-0.0005075178088407184
ALL_AMT_CREDIT_MAX_OVERDUE_mean,-0.0004925626808014449
ACTIVE_DAYS_CREDIT_UPDATE_max,-0.0004892642306341566
PREV_CCB_AMT_DRAWINGS_ATM_CURRENT_SUM_SUM,-0.000474364478175171
TOTALAREA_MODE,-0.00046392637085237445
ENTRANCES_MODE,-0.00046325398508640926
PREV_CCB_MONTHS_BALANCE_MEAN_MEAN,-0.00045166636965651155
ACTIVE_DAYS_CREDIT_UPDATE_mean,-0.00045021738909236666
PREV_INST_EARLY_REPAY_LOAN_MAX_MEAN,-0.00044084312303882545
DAYS_REGISTRATION,-0.0004383781775428086
WEEKDAY_APPR_PROCESS_START_THURSDAY,-0.00043213652488172105
CLOSED_DAYS_ENDDATE_FACT_max,-0.0004280409847820632
PREV_CCB_MONTHS_BALANCE_MIN_MIN,-0.0004157473342375928
ACTIVE_AMT_ANNUITY_sum,-0.0004076447407177719
CLOSED_DAYS_CREDIT_max,-0.00039966569418237174
CLOSED_DAYS_ENDDATE_FACT_mean,-0.00039810846710254256
POS_SK_DPD_DEF_MAX,-0.00037853331403457923
ACTIVE_AMT_ANNUITY_mean,-0.0003768819249083566
ELEVATORS_MODE,-0.0003500163067751916
CLOSED_BB_MONTHS_BALANCE_min_min,-0.0003457727612404593
CLOSED_AMT_ANNUITY_mean,-0.0003445637914710975
FLAG_WORK_PHONE,-0.00034424253220457504
YEARS_BEGINEXPLUATATION_MODE,-0.00034393246832302714
OBS_60_CNT_SOCIAL_CIRCLE,-0.000340001278931501
PREV_HOUR_APPR_PROCESS_START_MEAN,-0.0003315444681704638
ACTIVE_DAYS_CREDIT_min,-0.00032415496313119573
ALL_DAYS_ENDDATE_FACT_max,-0.0003203367398257106
CREDIT_ACTIVE_COUNT_ACTIVE,-0.0003166260022856804
PREV_INST_PAYMENT_PERC_MEAN_MEAN,-0.00031226105916585254
ACTIVE_AMT_CREDIT_SUM_sum,-0.00030338902312939677
FLAG_DOCUMENT_8,-0.0002999531613579132
PREV_INST_NUM_INSTALMENT_NUMBER_COUNT_COUNT,-0.00028833262081825464
CLOSED_AMT_ANNUITY_max,-0.00028588650982185325
CLOSED_CREDIT_TYPE_Consumer credit,-0.0002834608168111319
ACTIVE_DAYS_CREDIT_ENDDATE_max,-0.0002828147826043792
PREV_AMT_GOODS_PRICE_MAX,-0.0002772059570400054
YEARS_BUILD_AVG,-0.0002751424299672345
ALL_CREDIT_TYPE_Consumer credit,-0.00026015655958769866
NONLIVINGAREA_MEDI,-0.00025566380126210706
ALL_AMT_CREDIT_MAX_OVERDUE_sum,-0.0002428304201965159
LANDAREA_MEDI,-0.00023246561002779887
PREV_CCB_AMT_PAYMENT_TOTAL_CURRENT_SUM_SUM,-0.0002219648452009615
WEEKDAY_APPR_PROCESS_START_FRIDAY,-0.0002190749612066334
NAME_CONTRACT_STATUS_Approved,-0.00021721081387493513
ACTIVE_AMT_CREDIT_SUM_LIMIT_mean,-0.00021677301468941979
CLOSED_AMT_CREDIT_SUM_mean,-0.0002142453195625449
COMMONAREA_MODE,-0.00020805395471245046
FLAG_DOCUMENT_16,-0.00020667354565511163
COMMONAREA_AVG,-0.0002041359456005143
PREV_CCB_AMT_DRAWINGS_CURRENT_MEAN_MEAN,-0.00020341448400763574
ALL_CREDIT_TYPE_Mortgage,-0.00020122669570725725
ACTIVE_BB_STATUS_1_sum_sum,-0.00019727913900157156
ACTIVE_AMT_CREDIT_MAX_OVERDUE_mean,-0.00019578639441518718
POS_SK_DPD_DEF_SUM,-0.00019548812351448673
PREV_CCB_AMT_DRAWINGS_CURRENT_SUM_SUM,-0.00019228514301883326
NAME_FAMILY_STATUS,-0.00018323954674114294
NAME_CONTRACT_TYPE_Consumer loans,-0.00017930186406330816
HOUR_APPR_PROCESS_START,-0.00017179429808664715
ALL_AMT_CREDIT_MAX_OVERDUE_max,-0.00016633464350708228
CLOSED_DAYS_CREDIT_UPDATE_min,-0.00016473324447527916
NONLIVINGAPARTMENTS_AVG,-0.0001640151151057978
