feature,mean_importance
AMT_ANNUITY,-0.011632111075629715
AMT_CREDIT,-0.010158705994615746
PREV_INST_AMT_PAYMENT_SUM_SUM,-0.006292824794075125
ALL_DAYS_CREDIT_ENDDATE_mean,-0.003724347692063412
PREV_CCB_CNT_DRAWINGS_CURRENT_MEAN_MEAN,-0.0033856862743425363
DEBT_RATIO,-0.0030207034848635074
PREV_DAYS_DECISION_MAX,-0.0023707969268219166
PREV_INST_EARLY_PAYMENT_SUM_SUM,-0.0022942115193181566
POS_CNT_INSTALMENT_MAX,-0.00204354070906132
ALL_DAYS_CREDIT_ENDDATE_max,-0.001917490640876196
ACTIVE_DAYS_CREDIT_max,-0.0017610092255490374
ACTIVE_AMT_CREDIT_SUM_sum,-0.0015660275347850528
PREV_AMT_ANNUITY_SUM,-0.001387403775838747
POS_MONTHS_BALANCE_MAX,-0.001377183660474146
PREV_AMT_ANNUITY_MEAN,-0.0013485655887676585
NAME_CONTRACT_TYPE,-0.001342464715284597
POS_CNT_INSTALMENT_FUTURE_MAX,-0.0013059494721884058
OWN_CAR_AGE,-0.001293428664094831
CLOSED_AMT_CREDIT_SUM_sum,-0.001185230537999804
ACTIVE_DAYS_CREDIT_ENDDATE_mean,-0.001159771310954305
PREV_INST_AMT_PAYMENT_MEAN_MEAN,-0.0011387343038718688
POS_CNT_INSTALMENT_FUTURE_MEAN,-0.0011305396142453072
DAYS_ID_PUBLISH,-0.0011263760099178733
PREV_INST_AMT_INSTALMENT_MAX_MAX,-0.00110736812831429
PREV_CCB_AMT_DRAWINGS_CURRENT_SUM_SUM,-0.0010796895291292018
ACTIVE_DAYS_CREDIT_ENDDATE_max,-0.0010595828124399186
PREV_INST_EARLY_PAYMENT_MEAN_MEAN,-0.0010186862963255771
ALL_AMT_CREDIT_SUM_DEBT_mean,-0.000992124283465301
CLOSED_AMT_CREDIT_SUM_max,-0.0008756282951229988
DAYS_REGISTRATION,-0.0008577327035192095
DEF_30_CNT_SOCIAL_CIRCLE,-0.0007801918350606396
REGION_RATING_CLIENT_W_CITY,-0.0007690359978532624
ACTIVE_DAYS_CREDIT_UPDATE_min,-0.0007551901316084298
PREV_CCB_AMT_CREDIT_LIMIT_ACTUAL_MEAN_MEAN,-0.0007302342250014692
PREV_AMT_APPLICATION_MAX,-0.0007102870608509448
DAYS_LAST_PHONE_CHANGE,-0.0007094713799427165
ACTIVE_DAYS_CREDIT_UPDATE_mean,-0.0006994264330321797
EXT_SOURCE_3,-0.0006760944123891833
NAME_CLIENT_TYPE_New,-0.0006582709278534216
NAME_CLIENT_TYPE_Repeater,-0.0006289749652508391
ALL_DAYS_CREDIT_mean,-0.0006215383678050967
PREV_CCB_AMT_RECEIVABLE_PRINCIPAL_MEAN_MEAN,-0.0006058739685345982
PREV_CCB_AMT_BALANCE_SUM_SUM,-0.000599107734020865
PREV_CCB_CNT_DRAWINGS_ATM_CURRENT_MEAN_MEAN,-0.0005605565046876481
ACTIVE_DAYS_CREDIT_min,-0.0005377490088794512
CLOSED_BB_STATUS_C_sum_sum,-0.0005373639102014382
PREV_AMT_DOWN_PAYMENT_SUM,-0.0004915767360552991
CLOSED_DAYS_CREDIT_max,-0.0004898333525888643
ALL_DAYS_CREDIT_min,-0.00048018163661118775
ALL_BB_MONTHS_BALANCE_min_min,-0.00047836962292282517
PREV_CCB_AMT_BALANCE_MEAN_MEAN,-0.0004556450442042226
PREV_CCB_AMT_BALANCE_MAX_MAX,-0.0004335353928558661
PREV_INST_AMT_INSTALMENT_MEAN_MEAN,-0.00043154951707145004
ALL_CREDIT_TYPE_Microloan,-0.000413012733944762
DEF_60_CNT_SOCIAL_CIRCLE,-0.0004082544149247913
ALL_AMT_CREDIT_SUM_OVERDUE_sum,-0.00039890021377944065
PREV_INST_EARLY_REPAY_LOAN_MAX_MEAN,-0.0003899760905383687
PREV_CCB_AMT_RECIVABLE_MEAN_MEAN,-0.00038369618729879875
AMT_REQ_CREDIT_BUREAU_QRT,-0.00037469987327369835
SOLD_DAYS_CREDIT_min,-0.000369385497969843
ALL_DAYS_CREDIT_UPDATE_max,-0.0003614131688974731
PREV_AMT_CREDIT_MAX,-0.00036010433409207067
POS_MONTHS_BALANCE_MEAN,-0.00035481954338431045
YEARS_BEGINEXPLUATATION_MEDI,-0.0003344961618647835
ACTIVE_DAYS_CREDIT_mean,-0.00032843166636555845
PREV_AMT_GOODS_PRICE_SUM,-0.0003180530969943307
WEEKDAY_APPR_PROCESS_START,-0.00030653968603949755
PREV_INST_PAYMENT_DIFF_MEAN_MEAN,-0.0003027341783354287
PREV_INST_NUM_INSTALMENT_NUMBER_COUNT_COUNT,-0.00029730227102360286
CREDIT_ACTIVE_COUNT_ACTIVE,-0.0002949258793372489
ALL_DAYS_CREDIT_max,-0.0002938395456465903
PREV_DAYS_DECISION_MEAN,-0.0002906232070727488
PREV_INST_PAYMENT_PERC_MEAN_MEAN,-0.0002857287941166353
FLOORSMAX_AVG,-0.0002850252864171288
PREV_HOUR_APPR_PROCESS_START_MAX,-0.00028401667985133994
ACTIVE_CREDIT_TYPE_Credit card,-0.00027981867341208
YEARS_BEGINEXPLUATATION_AVG,-0.00027733834955068204
OCCUPATION_TYPE,-0.0002701379189232633
CLOSED_DAYS_ENDDATE_FACT_max,-0.0002617978122810505
PREV_INST_DAYS_ENTRY_PAYMENT_MIN_MIN,-0.00025123785156755396
NONLIVINGAREA_MEDI,-0.00024237016425546765
NONLIVINGAREA_MODE,-0.00023646140096704736
ALL_CREDIT_TYPE_Consumer credit,-0.00023266845222419397
CLOSED_BB_STATUS_0_sum_sum,-0.0002257877819676013
PREV_CCB_AMT_CREDIT_LIMIT_ACTUAL_MAX_MAX,-0.00021673737319822807
FLAG_DOCUMENT_18,-0.00021322308771801746
CREDIT_ACTIVE_COUNT_CLOSED,-0.0002114695531772348
PREV_AMT_APPLICATION_SUM,-0.00020978770651728374
NONLIVINGAREA_AVG,-0.000201155144111842
PREV_CCB_CNT_DRAWINGS_CURRENT_SUM_SUM,-0.00020106858527773052
CLOSED_DAYS_CREDIT_UPDATE_mean,-0.00019752596142029731
PREV_INST_PAYMENT_DIFF_MIN_MIN,-0.00019738797000975472
ACTIVE_CREDIT_TYPE_Microloan,-0.00018649779532025067
ALL_AMT_CREDIT_SUM_LIMIT_mean,-0.0001766965855948266
ALL_DAYS_ENDDATE_FACT_min,-0.00017668756661102237
ENTRANCES_MEDI,-0.0001726102644036831
PREV_AMT_GOODS_PRICE_MAX,-0.00016866019830484856
ALL_BB_STATUS_1_sum_sum,-0.0001672463188757578
FLOORSMAX_MODE,-0.00016494538921842938
PREV_INST_DAYS_ENTRY_PAYMENT_MEAN_MEAN,-0.0001594121373427959
CLOSED_CREDIT_TYPE_Credit card,-0.00015481914515986795
PREV_CCB_AMT_DRAWINGS_POS_CURRENT_MEAN_MEAN,-0.00015297278430914663
APARTMENTS_AVG,-0.00015270413360196633
ENTRANCES_MODE,-0.0001465091295758558
HOUR_APPR_PROCESS_START,-0.0001458246357391335
PREV_RATE_DOWN_PAYMENT_MAX,-0.00014544853718638783
ACTIVE_AMT_CREDIT_SUM_mean,-0.00014510620838062983
FLAG_WORK_PHONE,-0.0001436485322008907
COMMONAREA_AVG,-0.0001387220711801862
BASEMENTAREA_AVG,-0.00013660132262484083
PREV_INST_AMT_PAYMENT_MAX_MAX,-0.00013590553203696176
ALL_AMT_CREDIT_SUM_LIMIT_sum,-0.00013198159388517762
ALL_AMT_CREDIT_SUM_DEBT_sum,-0.00013106002373953763
ACTIVE_AMT_ANNUITY_max,-0.0001303231370009872
PREV_AMT_GOODS_PRICE_MEAN,-0.00012934275735724255
NAME_CONTRACT_TYPE_Cash loans,-0.00012623006156080584
ACTIVE_AMT_CREDIT_MAX_OVERDUE_sum,-0.00012578429579940265
WEEKDAY_APPR_PROCESS_START_THURSDAY,-0.00012526212255304926
PREV_CCB_AMT_RECIVABLE_MAX_MAX,-0.00011613763488955708
CLOSED_AMT_CREDIT_SUM_mean,-0.00011599501878412077
REG_CITY_NOT_LIVE_CITY,-0.00011444721425788452
LIVINGAPARTMENTS_AVG,-0.00011404865027795364
BUREAU_LOAN_COUNT,-0.00011232306414826754
ALL_AMT_CREDIT_SUM_sum,-0.00010035913439584431
NONLIVINGAPARTMENTS_MEDI,-9.708461605412166e-05
ALL_AMT_ANNUITY_mean,-9.300322975617226e-05
ENTRANCES_AVG,-9.10697064038013e-05
BASEMENTAREA_MEDI,-8.950197227614032e-05
POS_SK_DPD_DEF_SUM,-8.720516111805354e-05
ALL_DAYS_ENDDATE_FACT_mean,-8.405130334956378e-05
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,-8.393761435342429e-05
CLOSED_BB_MONTHS_BALANCE_max_max,-8.126511402174463e-05
ALL_DAYS_ENDDATE_FACT_max,-7.924825172405115e-05
LIVINGAPARTMENTS_MODE,-7.89622364387621e-05
PREV_CCB_SK_DPD_DEF_MEAN_MEAN,-7.632436064054504e-05
PREV_CCB_AMT_DRAWINGS_POS_CURRENT_SUM_SUM,-7.495030037385497e-05
OBS_60_CNT_SOCIAL_CIRCLE,-7.476396165375653e-05
POS_SK_DPD_DEF_MAX,-7.226220058219601e-05
CLOSED_BB_STATUS_X_sum_sum,-7.025298349059295e-05
WEEKDAY_APPR_PROCESS_START_TUESDAY,-6.963769955936616e-05
SOLD_DAYS_CREDIT_ENDDATE_max,-6.924525505767055e-05
CLOSED_DAYS_CREDIT_ENDDATE_max,-6.921690124466196e-05
PREV_CCB_AMT_RECEIVABLE_PRINCIPAL_MAX_MAX,-6.746127027383864e-05
POS_SK_DPD_DEF_MEAN,-6.707163443500085e-05
YEARS_BUILD_AVG,-6.594583263669351e-05
COMMONAREA_MEDI,-6.453697569638316e-05
ALL_DAYS_CREDIT_UPDATE_mean,-6.33449311058576e-05
PREV_CCB_SK_DPD_MEAN_MEAN,-6.331787082560769e-05
ALL_AMT_ANNUITY_max,-6.201399836982535e-05
PREV_CCB_SK_DPD_MAX_MAX,-6.046947183050433e-05
ALL_AMT_ANNUITY_sum,-5.590887142354894e-05
CLOSED_CREDIT_TYPE_Car loan,-5.587732544209967e-05
